date,nav,scheme_code
2023-02-01,47.4139,120842
2023-02-02,43.6145,120842
2023-02-03,43.306,120842
2023-02-05,46.0567,120842
2023-02-06,46.8572,120842
2023-02-08,50.7178,120842
2023-02-11,52.0134,120842
2023-03-01,47.4939,120842
2023-03-02,43.8608,120842
2023-03-03,44.0824,120842
2023-03-04,43.4661,120842
2023-03-05,46.0597,120842
2023-03-07,49.1956,120842
2023-03-08,50.829,120842
2023-03-10,53.2916,120842
2023-03-11,52.3463,120842
2023-04-01,46.7694,120842
2023-04-05,46.3532,120842
2023-04-07,49.3566,120842
2023-04-08,50.9922,120842
2023-04-09,52.883,120842
2023-04-10,52.5949,120842
2023-04-12,57.0809,120842
2023-05-01,46.9308,120842
2023-05-04,43.6834,120842
2023-05-05,45.9594,120842
2023-05-06,46.8542,120842
2023-05-07,49.4571,120842
2023-05-09,53.2314,120842
2023-05-10,52.5733,120842
2023-05-12,58.0648,120842
2023-06-01,46.6486,120842
2023-06-02,43.8078,120842
2023-06-03,44.3728,120842
2023-06-04,43.9235,120842
2023-06-06,47.0456,120842
2023-06-07,49.7662,120842
2023-06-09,53.095,120842
2023-06-10,52.9909,120842
2023-06-11,52.8139,120842
2023-06-12,58.3466,120842
2023-07-02,43.6415,120842
2023-07-06,47.4039,120842
2023-07-07,49.4909,120842
2023-07-08,51.2011,120842
2023-07-09,53.4391,120842
2023-07-11,53.073,120842
2023-07-12,58.66,120842
2023-08-02,44.0111,120842
2023-08-03,44.4387,120842
2023-08-05,46.4245,120842
2023-08-06,47.2231,120842
2023-08-08,51.2174,120842
2023-08-09,53.6957,120842
2023-08-11,53.4897,120842
2023-08-12,58.3173,120842
2023-09-01,47.1643,120842
2023-09-02,44.0231,120842
2023-09-03,44.1755,120842
2023-09-05,46.2173,120842
2023-09-06,47.2843,120842
2023-09-08,51.6259,120842
2023-09-10,52.1851,120842
2023-09-11,53.4061,120842
2023-10-01,46.553,120842
2023-10-02,44.0802,120842
2023-10-03,44.1992,120842
2023-10-04,44.1431,120842
2023-10-05,46.2417,120842
2023-10-07,49.584,120842
2023-10-08,51.8646,120842
2023-10-10,52.804,120842
2023-10-11,53.6163,120842
2023-11-01,46.5953,120842
2023-11-04,44.26,120842
2023-11-05,45.9664,120842
2023-11-07,49.7337,120842
2023-11-08,51.7178,120842
2023-11-09,54.4209,120842
2023-11-10,53.079,120842
2023-11-12,58.6384,120842
2023-12-01,46.3764,120842
2023-12-04,44.3369,120842
2023-12-05,45.9126,120842
2023-12-06,47.5054,120842
2023-12-07,49.5057,120842
2023-12-09,53.263,120842
2023-12-10,53.2911,120842
2023-12-12,58.4897,120842
2024-01-01,62.3394,120842
2024-01-02,67.9648,120842
2024-01-03,70.9506,120842
2024-01-04,70.8554,120842
2024-01-07,79.6013,120842
2024-01-08,82.6249,120842
2024-01-10,82.9394,120842
2024-02-01,62.2802,120842
2024-02-02,69.055,120842
2024-02-04,71.389,120842
2024-02-05,73.5305,120842
2024-02-07,79.6887,120842
2024-02-08,82.2133,120842
2024-02-09,82.0831,120842
2024-02-12,74.2388,120842
2024-03-01,62.3006,120842
2024-03-04,71.9494,120842
2024-03-05,73.0121,120842
2024-03-06,77.4748,120842
2024-03-07,80.4531,120842
2024-03-09,82.037,120842
2024-03-10,81.2825,120842
2024-03-12,74.6567,120842
2024-04-01,63.1194,120842
2024-04-03,71.5904,120842
2024-04-04,72.2052,120842
2024-04-06,72.4579,120842
2024-04-07,80.869,120842
2024-04-09,81.8089,120842
2024-04-10,80.2828,120842
2024-04-11,75.7306,120842
2024-04-12,74.8329,120842
2024-05-01,62.965,120842
2024-05-02,69.6713,120842
2024-05-03,71.4404,120842
2024-05-04,72.606,120842
2024-05-06,74.8495,120842
2024-05-07,81.1433,120842
2024-05-08,79.625,120842
2024-05-09,81.6098,120842
2024-05-11,76.1719,120842
2024-05-12,75.2086,120842
2024-06-02,70.1348,120842
2024-06-03,70.9661,120842
2024-06-05,72.621,120842
2024-06-06,75.8653,120842
2024-06-08,79.2826,120842
2024-06-09,80.8988,120842
2024-06-11,77.1548,120842
2024-06-12,75.3443,120842
2024-07-02,70.36,120842
2024-07-03,71.4341,120842
2024-07-05,71.8731,120842
2024-07-06,77.006,120842
2024-07-08,80.5712,120842
2024-07-10,79.0918,120842
2024-07-11,76.3814,120842
2024-08-01,62.2326,120842
2024-08-02,70.2032,120842
2024-08-04,72.8351,120842
2024-08-05,72.4125,120842
2024-08-07,81.1497,120842
2024-08-08,80.3028,120842
2024-08-10,80.312,120842
2024-08-11,75.3947,120842
2024-09-01,62.5314,120842
2024-09-02,70.0788,120842
2024-09-04,72.8736,120842
2024-09-05,71.0852,120842
2024-09-07,81.5814,120842
2024-09-08,80.836,120842
2024-09-09,80.9678,120842
2024-09-10,80.1951,120842
2024-09-12,74.8005,120842
2024-10-01,62.7568,120842
2024-10-04,73.2187,120842
2024-10-05,71.3094,120842
2024-10-06,77.4298,120842
2024-10-07,81.4494,120842
2024-10-09,81.5704,120842
2024-10-10,80.1695,120842
2024-10-12,74.4993,120842
2024-11-01,63.3366,120842
2024-11-03,70.6196,120842
2024-11-06,77.3869,120842
2024-11-07,81.5559,120842
2024-11-09,81.013,120842
2024-11-10,80.2927,120842
2024-11-11,74.521,120842
2024-11-12,74.843,120842
2024-12-01,63.6432,120842
2024-12-02,67.9864,120842
2024-12-03,69.2512,120842
2024-12-04,72.7311,120842
2024-12-06,77.6029,120842
2024-12-07,81.375,120842
2024-12-08,80.2882,120842
2024-12-09,82.1091,120842
2024-12-11,73.3693,120842
2024-12-12,74.4298,120842
2025-01-01,72.3956,120842
2025-01-04,68.1198,120842
2025-01-07,74.9225,120842
2025-01-08,71.5661,120842
2025-01-09,70.6458,120842
2025-01-10,73.5765,120842
2025-01-12,75.7616,120842
2025-02-01,73.4263,120842
2025-02-04,68.7397,120842
2025-02-05,70.7797,120842
2025-02-06,72.6212,120842
2025-02-07,74.8389,120842
2025-02-09,70.9442,120842
2025-02-12,75.5281,120842
2025-03-01,73.3677,120842
2025-03-02,68.4252,120842
2025-03-03,63.1356,120842
2025-03-04,69.0093,120842
2025-03-06,72.2631,120842
2025-03-07,74.8103,120842
2025-03-09,71.2297,120842
2025-03-10,73.5355,120842
2025-03-11,75.3863,120842
2025-03-12,74.82,120842
2025-04-02,69.5433,120842
2025-04-03,63.2185,120842
2025-04-04,67.1106,120842
2025-04-06,72.7143,120842
2025-04-07,75.1244,120842
2025-04-08,72.2406,120842
2025-04-09,70.7504,120842
2025-04-11,74.827,120842
2025-04-12,74.9926,120842
2025-05-02,69.5724,120842
2025-05-03,64.8284,120842
2025-05-05,72.0051,120842
2025-05-06,73.3214,120842
2025-05-08,71.8259,120842
2025-05-09,70.7718,120842
2025-05-12,75.2242,120842
2025-06-01,71.2845,120842
2025-06-02,69.256,120842
2025-06-03,65.6351,120842
2025-06-05,70.6601,120842
2025-06-06,73.7807,120842
2025-06-08,71.0353,120842
2025-06-10,73.9034,120842
2025-06-11,73.9923,120842
2025-07-01,71.9282,120842
2025-07-02,68.9872,120842
2025-07-03,65.8761,120842
2025-07-04,65.184,120842
2025-07-05,70.9373,120842
2025-07-07,75.296,120842
2025-07-08,70.9742,120842
2025-07-10,73.6259,120842
2025-07-11,74.3697,120842
2025-08-01,71.7664,120842
2025-08-04,66.4937,120842
2025-08-05,70.1284,120842
2025-08-07,75.2151,120842
2025-08-08,69.9865,120842
2025-08-09,71.1538,120842
2025-08-10,72.6767,120842
2025-08-12,74.0771,120842
2025-09-01,71.0275,120842
2025-09-04,66.0322,120842
2025-09-05,69.8586,120842
2025-09-06,74.5135,120842
2025-09-07,75.2864,120842
2025-09-09,71.5077,120842
2025-09-10,73.4476,120842
2025-09-12,74.1906,120842
2025-10-01,69.9827,120842
2025-10-02,68.0722,120842
2025-10-03,65.1755,120842
2025-10-06,74.6679,120842
2025-10-07,75.04,120842
2025-10-09,71.9642,120842
2025-10-10,73.7408,120842
2025-10-11,74.4626,120842
2025-10-12,74.0563,120842
2025-11-02,66.8081,120842
2025-11-03,65.2203,120842
2025-11-04,67.423,120842
2025-11-06,74.7192,120842
2025-11-07,74.1648,120842
2025-11-08,70.6181,120842
2025-11-09,72.3677,120842
2025-11-11,74.9217,120842
2025-11-12,74.7043,120842
2025-12-02,66.6017,120842
2025-12-03,65.5419,120842
2025-12-05,72.3931,120842
2025-12-06,73.4704,120842
2025-12-08,70.6028,120842
2025-12-09,72.7641,120842
2025-12-11,75.5114,120842
2025-12-12,75.3786,120842
2026-01-01,75.7662,120842
2026-01-04,68.3606,120842
2026-01-06,80.7568,120842
2026-01-07,83.1793,120842
2026-02-01,76.2111,120842
2026-02-02,70.4751,120842
2026-02-03,72.3041,120842
2026-02-04,68.2725,120842
2026-02-06,81.1286,120842
2026-02-07,83.4213,120842
2026-03-02,73.4255,120842
2026-03-06,80.85,120842
2026-03-07,83.5961,120842
2026-03-08,83.9276,120842
2026-04-02,74.2517,120842
2026-04-03,71.0221,120842
2026-04-05,78.3092,120842
2026-04-06,81.0226,120842
2026-04-08,83.5705,120842
2026-05-01,75.9252,120842
2026-05-02,73.7632,120842
2026-05-03,71.9911,120842
2026-05-05,78.6302,120842
2026-05-06,81.4966,120842
2026-05-08,83.9028,120842
2026-06-01,75.8044,120842
2026-06-02,73.8359,120842
2026-06-03,71.3241,120842
2026-06-04,69.3547,120842
2026-06-05,79.8595,120842
2026-06-07,83.653,120842
2026-06-08,83.4534,120842
2026-07-01,75.8684,120842
2026-07-04,69.4783,120842
2026-07-05,80.0981,120842
2026-07-07,82.776,120842
2026-07-08,84.3519,120842
2026-08-01,74.4033,120842
2026-08-04,72.7005,120842
2026-08-05,79.5974,120842
2026-08-06,80.1904,120842
2026-08-07,81.3662,120842
2026-09-01,73.4812,120842
2026-09-02,74.4445,120842
2026-09-03,70.3315,120842
2026-09-04,72.6087,120842
2026-09-06,80.9183,120842
2026-09-07,82.0561,120842
2026-10-02,74.1747,120842
2026-10-03,71.4497,120842
2026-10-04,74.0856,120842
2026-10-06,80.1263,120842
2026-10-07,82.8522,120842
2026-10-08,84.3602,120842
2026-11-02,74.4676,120842
2026-11-03,70.8153,120842
2026-11-05,79.0256,120842
2026-11-06,79.6219,120842
2026-11-08,84.3067,120842
2026-12-01,73.3611,120842
2026-12-02,74.5247,120842
2026-12-03,71.2226,120842
2026-12-05,76.7336,120842
2026-12-06,81.0529,120842
2026-12-08,84.0639,120842
2013-01-02,11.2671,120843
2013-01-03,10.2113,120843
2013-01-04,9.9506,120843
2013-01-07,9.4173,120843
2013-01-08,8.2641,120843
2013-01-10,8.5014,120843
2013-01-11,9.5877,120843
2013-02-04,10.0912,120843
2013-02-05,10.3343,120843
2013-02-07,9.3811,120843
2013-02-08,8.0782,120843
2013-02-09,8.0984,120843
2013-02-10,8.5008,120843
2013-02-12,10.1685,120843
2013-03-04,9.9314,120843
2013-03-05,10.2358,120843
2013-03-06,9.9553,120843
2013-03-07,9.1618,120843
2013-03-09,7.8774,120843
2013-03-10,8.6492,120843
2013-03-12,10.2372,120843
2013-04-02,11.2412,120843
2013-04-03,10.0631,120843
2013-04-04,9.7485,120843
2013-04-06,9.9905,120843
2013-04-07,9.2086,120843
2013-04-09,7.9534,120843
2013-04-10,8.6986,120843
2013-04-11,9.5855,120843
2013-04-12,10.1706,120843
2013-05-02,11.1249,120843
2013-05-03,10.1845,120843
2013-05-04,9.7775,120843
2013-05-06,9.9776,120843
2013-05-07,9.1899,120843
2013-05-08,8.0468,120843
2013-05-09,8.1065,120843
2013-05-11,9.8315,120843
2013-05-12,10.2953,120843
2013-06-02,11.151,120843
2013-06-03,10.2988,120843
2013-06-05,10.2535,120843
2013-06-06,9.9714,120843
2013-06-08,7.8977,120843
2013-06-09,8.2274,120843
2013-06-11,9.9217,120843
2013-06-12,10.373,120843
2013-07-01,11.9166,120843
2013-07-02,11.0683,120843
2013-07-03,10.4284,120843
2013-07-05,10.3435,120843
2013-07-06,9.9321,120843
2013-07-08,8.0287,120843
2013-07-10,8.7686,120843
2013-07-11,9.7384,120843
2013-08-01,11.9054,120843
2013-08-02,10.9834,120843
2013-08-03,10.5334,120843
2013-08-04,9.791,120843
2013-08-05,10.3053,120843
2013-08-07,9.1845,120843
2013-08-08,8.1187,120843
2013-08-10,8.8016,120843
2013-08-11,9.705,120843
2013-09-01,11.9929,120843
2013-09-04,9.7369,120843
2013-09-05,10.2709,120843
2013-09-07,9.2982,120843
2013-09-10,8.8797,120843
2013-09-12,10.4256,120843
2013-10-01,11.8932,120843
2013-10-04,9.7298,120843
2013-10-05,10.2819,120843
2013-10-06,9.7901,120843
2013-10-07,9.2552,120843
2013-10-09,8.3815,120843
2013-10-10,8.9734,120843
2013-10-12,10.2929,120843
2013-11-01,11.6778,120843
2013-11-02,10.9952,120843
2013-11-03,10.5717,120843
2013-11-04,9.7496,120843
2013-11-06,9.568,120843
2013-11-07,9.3751,120843
2013-11-09,8.4661,120843
2013-11-10,8.9816,120843
2013-11-11,9.5368,120843
2013-11-12,10.2081,120843
2013-12-02,10.9504,120843
2013-12-03,10.4789,120843
2013-12-04,9.7792,120843
2013-12-06,9.583,120843
2013-12-07,9.4166,120843
2013-12-08,8.3025,120843
2013-12-09,8.3903,120843
2013-12-11,9.4792,120843
2013-12-12,10.1244,120843
2014-01-01,10.6919,120843
2014-01-04,11.5031,120843
2014-01-07,16.8156,120843
2014-01-08,15.6959,120843
2014-01-09,16.4265,120843
2014-01-10,15.8684,120843
2014-01-12,18.0653,120843
2014-02-01,10.469,120843
2014-02-04,11.6207,120843
2014-02-05,12.0749,120843
2014-02-06,15.388,120843
2014-02-07,17.1418,120843
2014-02-09,16.4776,120843
2014-02-12,18.1001,120843
2014-03-01,10.3388,120843
2014-03-02,9.726,120843
2014-03-03,9.8962,120843
2014-03-04,11.5429,120843
2014-03-06,15.5734,120843
2014-03-07,17.0769,120843
2014-03-09,16.7891,120843
2014-03-11,16.738,120843
2014-03-12,18.2031,120843
2014-04-02,9.7558,120843
2014-04-03,10.0318,120843
2014-04-04,11.5971,120843
2014-04-06,15.7831,120843
2014-04-07,17.07,120843
2014-04-08,15.7868,120843
2014-04-09,16.758,120843
2014-04-12,18.3177,120843
2014-05-02,9.8357,120843
2014-05-03,10.1323,120843
2014-05-05,12.0966,120843
2014-05-06,16.0639,120843
2014-05-08,15.8109,120843
2014-05-09,16.7932,120843
2014-05-11,16.7484,120843
2014-05-12,18.3124,120843
2014-06-01,10.4538,120843
2014-06-02,9.8734,120843
2014-06-03,10.3295,120843
2014-06-05,12.1999,120843
2014-06-06,16.2336,120843
2014-06-08,15.7442,120843
2014-07-01,10.3549,120843
2014-07-02,9.8772,120843
2014-07-03,10.5092,120843
2014-07-04,11.5905,120843
2014-07-05,12.2697,120843
2014-07-07,17.1367,120843
2014-07-08,15.7152,120843
2014-07-10,15.6708,120843
2014-07-11,16.5712,120843
2014-08-01,10.3249,120843
2014-08-05,12.2339,120843
2014-08-07,16.3605,120843
2014-08-08,15.3309,120843
2014-08-09,17.012,120843
2014-08-10,15.8026,120843
2014-08-12,18.0873,120843
2014-09-01,10.2221,120843
2014-09-04,11.9559,120843
2014-09-05,12.6217,120843
2014-09-06,16.5992,120843
2014-09-07,16.1143,120843
2014-09-09,16.9025,120843
2014-09-10,16.1163,120843
2014-09-12,17.8,120843
2014-10-01,10.1431,120843
2014-10-02,9.877,120843
2014-10-03,10.6151,120843
2014-10-04,12.1445,120843
2014-10-06,16.5423,120843
2014-10-07,16.2913,120843
2014-10-09,16.9735,120843
2014-10-10,15.964,120843
2014-10-11,16.666,120843
2014-10-12,18.1047,120843
2014-11-02,9.8323,120843
2014-11-03,10.5838,120843
2014-11-04,12.1979,120843
2014-11-06,16.5004,120843
2014-11-07,15.5491,120843
2014-11-08,15.4537,120843
2014-11-09,17.1541,120843
2014-11-11,16.6639,120843
2014-11-12,17.9665,120843
2014-12-02,9.8818,120843
2014-12-03,10.52,120843
2014-12-05,12.8939,120843
2014-12-06,16.4173,120843
2014-12-08,15.6653,120843
2014-12-09,17.1222,120843
2014-12-11,16.5998,120843
2014-12-12,17.7383,120843
2015-01-01,18.1185,120843
2015-01-06,17.6397,120843
2015-01-07,17.6571,120843
2015-01-09,16.9552,120843
2015-01-10,17.3109,120843
2015-01-12,18.2271,120843
2015-02-01,18.1959,120843
2015-02-02,18.4373,120843
2015-02-03,17.9088,120843
2015-02-06,17.411,120843
2015-02-07,17.6585,120843
2015-02-09,16.9799,120843
2015-02-11,17.5454,120843
2015-02-12,18.215,120843
2015-03-02,18.2489,120843
2015-03-03,18.0215,120843
2015-03-06,17.0845,120843
2015-03-07,17.7597,120843
2015-03-08,18.4135,120843
2015-03-09,17.1733,120843
2015-03-11,17.661,120843
2015-03-12,18.1662,120843
2015-04-02,18.0631,120843
2015-04-03,17.9938,120843
2015-04-05,17.4472,120843
2015-04-06,17.0258,120843
2015-04-08,18.5084,120843
2015-04-09,16.8058,120843
2015-04-11,17.7093,120843
2015-04-12,18.0752,120843
2015-05-01,18.2527,120843
2015-05-02,17.8318,120843
2015-05-03,18.05,120843
2015-05-05,17.5047,120843
2015-05-06,17.1329,120843
2015-05-08,18.642,120843
2015-05-10,17.7634,120843
2015-05-11,17.5455,120843
2015-06-01,17.9449,120843
2015-06-02,17.5887,120843
2015-06-04,17.644,120843
2015-06-05,17.0747,120843
2015-06-07,17.9973,120843
2015-06-08,18.5896,120843
2015-06-10,17.626,120843
2015-06-11,17.4514,120843
2015-07-01,17.9185,120843
2015-07-04,17.6097,120843
2015-07-05,16.8739,120843
2015-07-07,18.0886,120843
2015-07-08,18.6277,120843
2015-07-09,16.6103,120843
2015-07-10,17.7174,120843
2015-07-12,17.9991,120843
2015-08-01,18.1626,120843
2015-08-04,17.6885,120843
2015-08-05,16.9494,120843
2015-08-06,16.9484,120843
2015-08-07,18.0427,120843
2015-08-09,16.8971,120843
2015-08-10,17.7601,120843
2015-08-12,17.677,120843
2015-09-01,18.0764,120843
2015-09-02,17.3195,120843
2015-09-03,17.8082,120843
2015-09-04,17.7484,120843
2015-09-06,17.1279,120843
2015-09-07,18.0236,120843
2015-09-09,17.2094,120843
2015-09-10,17.7062,120843
2015-09-11,17.3729,120843
2015-09-12,17.4385,120843
2015-10-02,17.3422,120843
2015-10-03,17.6831,120843
2015-10-04,17.814,120843
2015-10-06,17.1512,120843
2015-10-07,18.2565,120843
2015-10-08,18.7404,120843
2015-10-09,17.2069,120843
2015-10-11,17.291,120843
2015-10-12,17.5993,120843
2015-11-02,17.5667,120843
2015-11-03,17.6356,120843
2015-11-05,17.1618,120843
2015-11-06,16.8604,120843
2015-11-08,18.5771,120843
2015-11-09,17.0944,120843
2015-11-12,17.3836,120843
2015-12-01,18.2426,120843
2015-12-02,17.7283,120843
2015-12-03,17.7782,120843
2015-12-05,17.0868,120843
2015-12-06,16.8587,120843
2015-12-08,18.2159,120843
2015-12-10,17.7209,120843
2016-01-01,18.6961,120843
2016-01-02,17.5082,120843
2016-01-03,15.822,120843
2016-01-04,17.106,120843
2016-01-06,17.9225,120843
2016-01-07,19.2228,120843
2016-01-08,19.6595,120843
2016-01-09,20.8557,120843
2016-01-11,21.4541,120843
2016-01-12,20.5783,120843
2016-02-02,17.2184,120843
2016-02-03,16.0932,120843
2016-02-05,17.7312,120843
2016-02-06,18.0282,120843
2016-02-08,19.6212,120843
2016-02-09,21.0378,120843
2016-02-11,20.9564,120843
2016-02-12,20.3587,120843
2016-03-02,16.8444,120843
2016-03-03,16.2052,120843
2016-03-05,17.6377,120843
2016-03-06,17.9986,120843
2016-03-08,19.5197,120843
2016-03-10,21.255,120843
2016-03-11,20.8459,120843
2016-04-01,18.3871,120843
2016-04-02,16.7027,120843
2016-04-03,16.309,120843
2016-04-04,17.2406,120843
2016-04-05,17.449,120843
2016-04-07,19.337,120843
2016-04-08,19.8212,120843
2016-04-10,21.26,120843
2016-04-11,20.5291,120843
2016-05-01,18.7936,120843
2016-05-02,16.8507,120843
2016-05-04,16.9936,120843
2016-05-05,17.6188,120843
2016-05-07,19.3847,120843
2016-05-08,20.0711,120843
2016-05-10,21.3482,120843
2016-05-12,20.3967,120843
2016-06-01,18.7051,120843
2016-06-04,17.2649,120843
2016-06-05,17.5968,120843
2016-06-06,18.1798,120843
2016-06-09,21.236,120843
2016-06-10,21.203,120843
2016-06-12,20.4416,120843
2016-07-01,18.1133,120843
2016-07-04,17.1506,120843
2016-07-06,18.3762,120843
2016-07-07,19.4502,120843
2016-07-09,21.1699,120843
2016-07-10,21.1443,120843
2016-07-11,20.835,120843
2016-07-12,20.3767,120843
2016-08-01,18.4209,120843
2016-08-02,16.916,120843
2016-08-03,16.1716,120843
2016-08-04,17.1823,120843
2016-08-06,18.4997,120843
2016-08-07,19.3933,120843
2016-08-08,20.1897,120843
2016-08-09,21.2444,120843
2016-08-11,20.8703,120843
2016-08-12,20.6261,120843
2016-09-02,16.6667,120843
2016-09-03,16.3818,120843
2016-09-05,17.792,120843
2016-09-06,18.569,120843
2016-09-08,20.2267,120843
2016-09-09,21.0854,120843
2016-09-11,20.7273,120843
2016-09-12,20.5469,120843
2016-10-02,16.4203,120843
2016-10-03,16.3654,120843
2016-10-05,17.8741,120843
2016-10-06,18.5311,120843
2016-10-08,20.1432,120843
2016-10-10,21.2868,120843
2016-10-11,21.2535,120843
2016-11-01,18.4025,120843
2016-11-02,15.6701,120843
2016-11-03,16.2908,120843
2016-11-04,17.3869,120843
2016-11-05,17.8943,120843
2016-11-07,19.5106,120843
2016-11-08,20.0645,120843
2016-11-11,20.7744,120843
2016-12-01,18.1839,120843
2016-12-02,15.6035,120843
2016-12-04,17.3856,120843
2016-12-05,18.0424,120843
2016-12-07,19.5096,120843
2016-12-08,20.112,120843
2016-12-09,20.4801,120843
2016-12-12,20.4579,120843
2017-01-02,21.5492,120843
2017-01-03,22.0943,120843
2017-01-06,26.0267,120843
2017-01-08,27.0709,120843
2017-01-09,26.7621,120843
2017-01-11,27.679,120843
2017-01-12,28.2798,120843
2017-02-01,20.1003,120843
2017-02-02,21.5716,120843
2017-02-03,21.7368,120843
2017-02-05,25.2158,120843
2017-02-06,26.123,120843
2017-02-08,26.844,120843
2017-02-11,27.7838,120843
2017-03-01,20.3202,120843
2017-03-02,21.7386,120843
2017-03-03,22.0025,120843
2017-03-04,24.3346,120843
2017-03-05,25.1077,120843
2017-03-07,26.5606,120843
2017-03-08,27.0526,120843
2017-03-10,26.9725,120843
2017-03-11,27.8515,120843
2017-04-01,20.2912,120843
2017-04-05,25.1523,120843
2017-04-07,26.3821,120843
2017-04-08,26.9095,120843
2017-04-09,26.6276,120843
2017-04-10,27.0376,120843
2017-04-12,28.2912,120843
2017-05-01,20.4649,120843
2017-05-04,24.8011,120843
2017-05-05,25.0454,120843
2017-05-06,26.2117,120843
2017-05-07,26.4375,120843
2017-05-09,26.5785,120843
2017-05-10,27.0483,120843
2017-05-12,28.2121,120843
2017-06-01,20.3795,120843
2017-06-02,21.8059,120843
2017-06-03,22.0866,120843
2017-06-04,24.724,120843
2017-06-06,26.0164,120843
2017-06-07,26.2781,120843
2017-06-09,26.62,120843
2017-06-10,27.1202,120843
2017-06-11,27.9304,120843
2017-06-12,28.0329,120843
2017-07-02,21.9555,120843
2017-07-03,22.0275,120843
2017-07-04,24.6135,120843
2017-07-06,26.0906,120843
2017-07-07,26.3746,120843
2017-07-08,27.1541,120843
2017-07-09,26.7752,120843
2017-07-11,27.7056,120843
2017-07-12,28.4597,120843
2017-08-02,22.0716,120843
2017-08-03,21.8414,120843
2017-08-05,25.1736,120843
2017-08-06,25.897,120843
2017-08-08,26.9459,120843
2017-08-09,26.9639,120843
2017-08-11,27.7338,120843
2017-08-12,28.4493,120843
2017-09-01,20.2606,120843
2017-09-02,22.2666,120843
2017-09-03,21.7937,120843
2017-09-05,25.3927,120843
2017-09-06,25.9991,120843
2017-09-08,26.7604,120843
2017-09-10,27.0671,120843
2017-09-11,27.8535,120843
2017-10-01,20.3628,120843
2017-10-02,22.2253,120843
2017-10-03,21.864,120843
2017-10-04,24.6039,120843
2017-10-05,25.7792,120843
2017-10-07,26.5845,120843
2017-10-08,26.0877,120843
2017-10-10,27.0163,120843
2017-10-11,27.9074,120843
2017-11-01,20.4816,120843
2017-11-04,24.8991,120843
2017-11-05,25.6879,120843
2017-11-07,26.4429,120843
2017-11-08,25.9023,120843
2017-11-09,27.461,120843
2017-11-10,26.8632,120843
2017-11-12,28.405,120843
2017-12-01,20.5776,120843
2017-12-04,24.7726,120843
2017-12-05,25.4974,120843
2017-12-06,25.9035,120843
2017-12-07,26.6247,120843
2017-12-09,27.9032,120843
2017-12-10,26.9877,120843
2017-12-12,28.1608,120843
2018-01-01,29.3008,120843
2018-01-02,28.696,120843
2018-01-03,28.8297,120843
2018-01-06,27.3439,120843
2018-01-08,27.7296,120843
2018-01-10,26.0387,120843
2018-01-11,25.1816,120843
2018-02-01,29.3612,120843
2018-02-02,27.733,120843
2018-02-04,27.4798,120843
2018-02-05,28.3791,120843
2018-02-07,25.8894,120843
2018-02-08,27.7602,120843
2018-02-11,25.3622,120843
2018-03-01,29.3752,120843
2018-03-04,27.7507,120843
2018-03-05,28.2457,120843
2018-03-07,25.9598,120843
2018-03-08,27.8976,120843
2018-03-09,27.5869,120843
2018-03-10,25.7631,120843
2018-03-12,26.4013,120843
2018-04-01,29.5659,120843
2018-04-04,27.5604,120843
2018-04-05,28.3174,120843
2018-04-06,26.9834,120843
2018-04-07,26.0751,120843
2018-04-09,27.2047,120843
2018-04-10,25.495,120843
2018-04-12,26.1678,120843
2018-05-01,29.5573,120843
2018-05-02,27.6889,120843
2018-05-03,28.5331,120843
2018-05-04,27.9293,120843
2018-05-06,26.6117,120843
2018-05-07,25.9268,120843
2018-05-09,27.0496,120843
2018-05-10,24.8231,120843
2018-05-11,25.3317,120843
2018-05-12,25.7766,120843
2018-06-02,27.2941,120843
2018-06-03,28.2305,120843
2018-06-04,28.0095,120843
2018-06-06,26.9345,120843
2018-06-07,26.0373,120843
2018-06-08,27.7802,120843
2018-06-09,27.4338,120843
2018-06-11,25.2219,120843
2018-06-12,25.4419,120843
2018-07-02,27.7788,120843
2018-07-03,27.9059,120843
2018-07-05,28.4639,120843
2018-07-06,27.3343,120843
2018-07-08,27.6703,120843
2018-07-09,27.4008,120843
2018-07-12,25.571,120843
2018-08-01,29.6919,120843
2018-08-02,28.1727,120843
2018-08-03,27.9826,120843
2018-08-05,28.4411,120843
2018-08-06,27.386,120843
2018-08-08,27.6615,120843
2018-08-10,24.7971,120843
2018-09-01,29.7849,120843
2018-09-02,28.3628,120843
2018-09-03,27.9458,120843
2018-09-04,28.0941,120843
2018-09-05,28.3524,120843
2018-09-07,26.319,120843
2018-09-08,27.7544,120843
2018-09-10,24.7103,120843
2018-09-11,25.8517,120843
2018-10-01,29.6367,120843
2018-10-04,28.2543,120843
2018-10-05,28.1542,120843
2018-10-07,26.4388,120843
2018-10-08,27.467,120843
2018-10-09,27.0925,120843
2018-10-10,24.9631,120843
2018-10-12,25.0329,120843
2018-11-01,29.6261,120843
2018-11-04,28.2175,120843
2018-11-05,28.1831,120843
2018-11-06,27.2922,120843
2018-11-07,26.4264,120843
2018-11-09,26.7773,120843
2018-11-10,24.8213,120843
2018-11-12,25.3,120843
2018-12-01,29.6111,120843
2018-12-02,28.6128,120843
2018-12-03,27.9742,120843
2018-12-04,28.1919,120843
2018-12-06,27.5066,120843
2018-12-07,26.5784,120843
2018-12-09,26.9386,120843
2018-12-10,25.0901,120843
2018-12-11,25.7357,120843
2018-12-12,25.8804,120843
2019-01-01,26.5218,120843
2019-01-02,25.7768,120843
2019-01-03,25.3773,120843
2019-01-04,27.4455,120843
